scenario	network	path_profile	metric	binary_a	binary_b	a_p50	b_p50	a_vs_b_median_ratio	a_vs_b_ci95_low	a_vs_b_ci95_high	relation
download	iouring	loopback	throughput_gbps	quiczigperf	s2nperf	9.420408	5.445554	1.729927	1.707944	1.857369	win
download	iouring	loopback	throughput_gbps	quiczigperf	tquicperf	9.420408	6.547078	1.438872	1.428182	1.489873	win
download	iouring	loopback	throughput_gbps	quiczigperf	xquicperf	9.420408	3.384320	2.783545	2.709491	2.838854	win
download	iouring	loopback	throughput_gbps	quinnperf	s2nperf	6.588323	5.445554	1.209854	1.194450	1.298515	win
download	iouring	loopback	throughput_gbps	quinnperf	tquicperf	6.588323	6.547078	1.006300	0.998798	1.041593	statistical_tie
download	iouring	loopback	throughput_gbps	quinnperf	xquicperf	6.588323	3.384320	1.946720	1.894882	1.984686	win
download	iouring	loopback	throughput_gbps	s2nperf	tquicperf	5.445554	6.547078	0.831753	0.772101	0.868734	loss
download	iouring	loopback	throughput_gbps	s2nperf	xquicperf	5.445554	3.384320	1.609054	1.464800	1.655314	win
download	iouring	loopback	throughput_gbps	tquicperf	xquicperf	6.547078	3.384320	1.934533	1.826111	1.979569	win
download	syscall	loopback	throughput_gbps	lsperf	mvfstperf	11.789299	6.460152	1.824926	1.813751	1.904247	win
download	syscall	loopback	throughput_gbps	lsperf	neqoperf	11.789299	4.166774	2.829359	2.786062	2.884284	win
download	syscall	loopback	throughput_gbps	lsperf	ngtcp2perf	11.789299	15.025589	0.784615	0.740332	0.813321	loss
download	syscall	loopback	throughput_gbps	lsperf	noqperf	11.789299	4.838655	2.436482	2.426064	2.437826	win
download	syscall	loopback	throughput_gbps	lsperf	picoperf	11.789299	8.050297	1.464455	1.376616	1.480838	win
download	syscall	loopback	throughput_gbps	lsperf	quicheperf	11.789299	8.997457	1.310292	1.294738	1.331682	win
download	syscall	loopback	throughput_gbps	lsperf	quiczigperf	11.789299	9.585001	1.229974	1.220490	1.246342	win
download	syscall	loopback	throughput_gbps	lsperf	quinnperf	11.789299	5.831085	2.021802	1.938540	2.021802	win
download	syscall	loopback	throughput_gbps	lsperf	s2nperf	11.789299	5.475502	2.153099	2.110138	2.153099	win
download	syscall	loopback	throughput_gbps	lsperf	tquicperf	11.789299	7.406345	1.591784	1.583212	1.606704	win
download	syscall	loopback	throughput_gbps	lsperf	xquicperf	11.789299	4.865162	2.423208	2.295013	2.694233	win
download	syscall	loopback	throughput_gbps	mvfstperf	neqoperf	6.460152	4.166774	1.550396	1.467021	1.585958	win
download	syscall	loopback	throughput_gbps	mvfstperf	ngtcp2perf	6.460152	15.025589	0.429943	0.389827	0.447214	loss
download	syscall	loopback	throughput_gbps	mvfstperf	noqperf	6.460152	4.838655	1.335113	1.277461	1.340468	win
download	syscall	loopback	throughput_gbps	mvfstperf	picoperf	6.460152	8.050297	0.802474	0.724867	0.814257	loss
download	syscall	loopback	throughput_gbps	mvfstperf	quicheperf	6.460152	8.997457	0.717998	0.681753	0.732241	loss
download	syscall	loopback	throughput_gbps	mvfstperf	quiczigperf	6.460152	9.585001	0.673986	0.642657	0.685316	loss
download	syscall	loopback	throughput_gbps	mvfstperf	quinnperf	6.460152	5.831085	1.107882	1.020752	1.111712	win
download	syscall	loopback	throughput_gbps	mvfstperf	s2nperf	6.460152	5.475502	1.179828	1.111108	1.183907	win
download	syscall	loopback	throughput_gbps	mvfstperf	tquicperf	6.460152	7.406345	0.872246	0.833651	0.883466	loss
download	syscall	loopback	throughput_gbps	mvfstperf	xquicperf	6.460152	4.865162	1.327839	1.208455	1.481456	win
download	syscall	loopback	throughput_gbps	neqoperf	ngtcp2perf	4.166774	15.025589	0.277312	0.257369	0.291140	loss
download	syscall	loopback	throughput_gbps	neqoperf	noqperf	4.166774	4.838655	0.861143	0.843399	0.872656	loss
download	syscall	loopback	throughput_gbps	neqoperf	picoperf	4.166774	8.050297	0.517593	0.478568	0.530088	loss
download	syscall	loopback	throughput_gbps	neqoperf	quicheperf	4.166774	8.997457	0.463106	0.450104	0.476695	loss
download	syscall	loopback	throughput_gbps	neqoperf	quiczigperf	4.166774	9.585001	0.434718	0.424292	0.446147	loss
download	syscall	loopback	throughput_gbps	neqoperf	quinnperf	4.166774	5.831085	0.714580	0.673915	0.723734	loss
download	syscall	loopback	throughput_gbps	neqoperf	s2nperf	4.166774	5.475502	0.760985	0.733570	0.770734	loss
download	syscall	loopback	throughput_gbps	neqoperf	tquicperf	4.166774	7.406345	0.562595	0.550389	0.575144	loss
download	syscall	loopback	throughput_gbps	neqoperf	xquicperf	4.166774	4.865162	0.856451	0.797840	0.964441	loss
download	syscall	loopback	throughput_gbps	ngtcp2perf	noqperf	15.025589	4.838655	3.105323	2.990950	3.284033	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	picoperf	15.025589	8.050297	1.866464	1.697149	1.994860	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	quicheperf	15.025589	8.997457	1.669982	1.596206	1.793929	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	quiczigperf	15.025589	9.585001	1.567615	1.504669	1.678967	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	quinnperf	15.025589	5.831085	2.576809	2.389911	2.723601	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	s2nperf	15.025589	5.475502	2.744149	2.601464	2.900474	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	tquicperf	15.025589	7.406345	2.028746	1.951848	2.164416	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	xquicperf	15.025589	4.865162	3.088405	2.829385	3.629443	win
download	syscall	loopback	throughput_gbps	noqperf	picoperf	4.838655	8.050297	0.601053	0.566212	0.608747	loss
download	syscall	loopback	throughput_gbps	noqperf	quicheperf	4.838655	8.997457	0.537780	0.532535	0.547431	loss
download	syscall	loopback	throughput_gbps	noqperf	quiczigperf	4.838655	9.585001	0.504815	0.501996	0.512349	loss
download	syscall	loopback	throughput_gbps	noqperf	quinnperf	4.838655	5.831085	0.829804	0.797335	0.831128	loss
download	syscall	loopback	throughput_gbps	noqperf	s2nperf	4.838655	5.475502	0.883692	0.867914	0.885102	loss
download	syscall	loopback	throughput_gbps	noqperf	tquicperf	4.838655	7.406345	0.653312	0.651186	0.660488	loss
download	syscall	loopback	throughput_gbps	noqperf	xquicperf	4.838655	4.865162	0.994552	0.943955	1.107552	statistical_tie
download	syscall	loopback	throughput_gbps	picoperf	quicheperf	8.050297	8.997457	0.894730	0.876684	0.964759	loss
download	syscall	loopback	throughput_gbps	picoperf	quiczigperf	8.050297	9.585001	0.839885	0.826409	0.902933	loss
download	syscall	loopback	throughput_gbps	picoperf	quinnperf	8.050297	5.831085	1.380583	1.312610	1.464728	win
download	syscall	loopback	throughput_gbps	picoperf	s2nperf	8.050297	5.475502	1.470239	1.428802	1.559849	win
download	syscall	loopback	throughput_gbps	picoperf	tquicperf	8.050297	7.406345	1.086946	1.072013	1.164004	win
download	syscall	loopback	throughput_gbps	picoperf	xquicperf	8.050297	4.865162	1.654682	1.553983	1.951881	win
download	syscall	loopback	throughput_gbps	quicheperf	quiczigperf	8.997457	9.585001	0.938702	0.918972	0.960034	loss
download	syscall	loopback	throughput_gbps	quicheperf	quinnperf	8.997457	5.831085	1.543016	1.459631	1.557356	win
download	syscall	loopback	throughput_gbps	quicheperf	s2nperf	8.997457	5.475502	1.643221	1.588836	1.658492	win
download	syscall	loopback	throughput_gbps	quicheperf	tquicperf	8.997457	7.406345	1.214831	1.192085	1.237614	win
download	syscall	loopback	throughput_gbps	quicheperf	xquicperf	8.997457	4.865162	1.849364	1.728039	2.075317	win
download	syscall	loopback	throughput_gbps	quiczigperf	quinnperf	9.585001	5.831085	1.643777	1.559575	1.652098	win
download	syscall	loopback	throughput_gbps	quiczigperf	s2nperf	9.585001	5.475502	1.750525	1.697627	1.759387	win
download	syscall	loopback	throughput_gbps	quiczigperf	tquicperf	9.585001	7.406345	1.294161	1.273710	1.312905	win
download	syscall	loopback	throughput_gbps	quiczigperf	xquicperf	9.585001	4.865162	1.970130	1.846361	2.201569	win
download	syscall	loopback	throughput_gbps	quinnperf	s2nperf	5.831085	5.475502	1.064941	1.046504	1.107696	win
download	syscall	loopback	throughput_gbps	quinnperf	tquicperf	5.831085	7.406345	0.787309	0.785180	0.826594	loss
download	syscall	loopback	throughput_gbps	quinnperf	xquicperf	5.831085	4.865162	1.198539	1.138191	1.386091	win
download	syscall	loopback	throughput_gbps	s2nperf	tquicperf	5.475502	7.406345	0.739299	0.737299	0.759375	loss
download	syscall	loopback	throughput_gbps	s2nperf	xquicperf	5.475502	4.865162	1.125451	1.068784	1.273373	win
download	syscall	loopback	throughput_gbps	tquicperf	xquicperf	7.406345	4.865162	1.522322	1.432247	1.697177	win
upload	iouring	loopback	throughput_gbps	lsperf	mvfstperf	20.705222	6.553247	3.159536	3.121031	3.188446	win
upload	iouring	loopback	throughput_gbps	lsperf	neqoperf	20.705222	3.975923	5.207652	4.910835	5.415307	win
upload	iouring	loopback	throughput_gbps	lsperf	ngtcp2perf	20.705222	24.267239	0.853217	0.841861	0.863482	loss
upload	iouring	loopback	throughput_gbps	lsperf	noqperf	20.705222	3.568493	5.802231	5.642012	5.893371	win
upload	iouring	loopback	throughput_gbps	lsperf	picoperf	20.705222	11.474884	1.804395	1.782779	1.830923	win
upload	iouring	loopback	throughput_gbps	lsperf	quicheperf	20.705222	12.812679	1.615995	1.596975	1.645689	win
upload	iouring	loopback	throughput_gbps	lsperf	quiczigperf	20.705222	9.206329	2.249020	2.218754	2.336991	win
upload	iouring	loopback	throughput_gbps	lsperf	quinnperf	20.705222	4.130215	5.013110	4.452406	5.132682	win
upload	iouring	loopback	throughput_gbps	lsperf	s2nperf	20.705222	5.525716	3.747066	3.569523	3.837624	win
upload	iouring	loopback	throughput_gbps	lsperf	tquicperf	20.705222	10.060567	2.058057	2.031681	2.077805	win
upload	iouring	loopback	throughput_gbps	lsperf	xquicperf	20.705222	1.726123	11.995218	11.889617	12.162069	win
upload	iouring	loopback	throughput_gbps	mvfstperf	neqoperf	6.553247	3.975923	1.648233	1.567173	1.705236	win
upload	iouring	loopback	throughput_gbps	mvfstperf	ngtcp2perf	6.553247	24.267239	0.270045	0.268659	0.271904	loss
upload	iouring	loopback	throughput_gbps	mvfstperf	noqperf	6.553247	3.568493	1.836418	1.800511	1.855774	win
upload	iouring	loopback	throughput_gbps	mvfstperf	picoperf	6.553247	11.474884	0.571095	0.568930	0.576543	loss
upload	iouring	loopback	throughput_gbps	mvfstperf	quicheperf	6.553247	12.812679	0.511466	0.509636	0.518214	loss
upload	iouring	loopback	throughput_gbps	mvfstperf	quiczigperf	6.553247	9.206329	0.711820	0.708061	0.735899	loss
upload	iouring	loopback	throughput_gbps	mvfstperf	quinnperf	6.553247	4.130215	1.586660	1.420877	1.616239	win
upload	iouring	loopback	throughput_gbps	mvfstperf	s2nperf	6.553247	5.525716	1.185954	1.139126	1.208436	win
upload	iouring	loopback	throughput_gbps	mvfstperf	tquicperf	6.553247	10.060567	0.651380	0.648361	0.654284	loss
upload	iouring	loopback	throughput_gbps	mvfstperf	xquicperf	6.553247	1.726123	3.796512	3.794281	3.829736	win
upload	iouring	loopback	throughput_gbps	neqoperf	ngtcp2perf	3.975923	24.267239	0.163839	0.158182	0.172805	loss
upload	iouring	loopback	throughput_gbps	neqoperf	noqperf	3.975923	3.568493	1.114174	1.060112	1.179418	win
upload	iouring	loopback	throughput_gbps	neqoperf	picoperf	3.975923	11.474884	0.346489	0.334977	0.366416	loss
upload	iouring	loopback	throughput_gbps	neqoperf	quicheperf	3.975923	12.812679	0.310312	0.300065	0.329346	loss
upload	iouring	loopback	throughput_gbps	neqoperf	quiczigperf	3.975923	9.206329	0.431868	0.416895	0.467693	loss
upload	iouring	loopback	throughput_gbps	neqoperf	quinnperf	3.975923	4.130215	0.962643	0.836589	1.027184	statistical_tie
upload	iouring	loopback	throughput_gbps	neqoperf	s2nperf	3.975923	5.525716	0.719531	0.670699	0.768009	loss
upload	iouring	loopback	throughput_gbps	neqoperf	tquicperf	3.975923	10.060567	0.395199	0.381745	0.415823	loss
upload	iouring	loopback	throughput_gbps	neqoperf	xquicperf	3.975923	1.726123	2.303383	2.234012	2.433949	win
upload	iouring	loopback	throughput_gbps	ngtcp2perf	noqperf	24.267239	3.568493	6.800416	6.648461	6.879908	win
upload	iouring	loopback	throughput_gbps	ngtcp2perf	picoperf	24.267239	11.474884	2.114813	2.100800	2.137415	win
upload	iouring	loopback	throughput_gbps	ngtcp2perf	quicheperf	24.267239	12.812679	1.894002	1.881851	1.921174	win
upload	iouring	loopback	throughput_gbps	ngtcp2perf	quiczigperf	24.267239	9.206329	2.635930	2.614546	2.728198	win
upload	iouring	loopback	throughput_gbps	ngtcp2perf	quinnperf	24.267239	4.130215	5.875539	5.246648	5.991881	win
upload	iouring	loopback	throughput_gbps	ngtcp2perf	s2nperf	24.267239	5.525716	4.391691	4.206271	4.480034	win
upload	iouring	loopback	throughput_gbps	ngtcp2perf	tquicperf	24.267239	10.060567	2.412115	2.394102	2.425625	win
upload	iouring	loopback	throughput_gbps	ngtcp2perf	xquicperf	24.267239	1.726123	14.058812	14.010544	14.197972	win
upload	iouring	loopback	throughput_gbps	noqperf	picoperf	3.568493	11.474884	0.310983	0.307804	0.318930	loss
upload	iouring	loopback	throughput_gbps	noqperf	quicheperf	3.568493	12.812679	0.278513	0.275724	0.286664	loss
upload	iouring	loopback	throughput_gbps	noqperf	quiczigperf	3.568493	9.206329	0.387613	0.383077	0.407082	loss
upload	iouring	loopback	throughput_gbps	noqperf	quinnperf	3.568493	4.130215	0.863997	0.768726	0.894066	loss
upload	iouring	loopback	throughput_gbps	noqperf	s2nperf	3.568493	5.525716	0.645797	0.616293	0.668479	loss
upload	iouring	loopback	throughput_gbps	noqperf	tquicperf	3.568493	10.060567	0.354701	0.350778	0.361935	loss
upload	iouring	loopback	throughput_gbps	noqperf	xquicperf	3.568493	1.726123	2.067346	2.052791	2.118521	win
upload	iouring	loopback	throughput_gbps	picoperf	quicheperf	11.474884	12.812679	0.895588	0.887501	0.907214	loss
upload	iouring	loopback	throughput_gbps	picoperf	quiczigperf	11.474884	9.206329	1.246413	1.233047	1.288305	win
upload	iouring	loopback	throughput_gbps	picoperf	quinnperf	11.474884	4.130215	2.778278	2.474374	2.829477	win
upload	iouring	loopback	throughput_gbps	picoperf	s2nperf	11.474884	5.525716	2.076633	1.983721	2.115555	win
upload	iouring	loopback	throughput_gbps	picoperf	tquicperf	11.474884	10.060567	1.140580	1.129083	1.145425	win
upload	iouring	loopback	throughput_gbps	picoperf	xquicperf	11.474884	1.726123	6.647779	6.607519	6.704544	win
upload	iouring	loopback	throughput_gbps	quicheperf	quiczigperf	12.812679	9.206329	1.391725	1.371835	1.438196	win
upload	iouring	loopback	throughput_gbps	quicheperf	quinnperf	12.812679	4.130215	3.102182	2.752882	3.158679	win
upload	iouring	loopback	throughput_gbps	quicheperf	s2nperf	12.812679	5.525716	2.318736	2.207003	2.361694	win
upload	iouring	loopback	throughput_gbps	quicheperf	tquicperf	12.812679	10.060567	1.273554	1.256170	1.278692	win
upload	iouring	loopback	throughput_gbps	quicheperf	xquicperf	12.812679	1.726123	7.422807	7.351241	7.484601	win
upload	iouring	loopback	throughput_gbps	quiczigperf	quinnperf	9.206329	4.130215	2.229019	1.938556	2.273498	win
upload	iouring	loopback	throughput_gbps	quiczigperf	s2nperf	9.206329	5.525716	1.666088	1.554153	1.699858	win
upload	iouring	loopback	throughput_gbps	quiczigperf	tquicperf	9.206329	10.060567	0.915091	0.884584	0.920354	loss
upload	iouring	loopback	throughput_gbps	quiczigperf	xquicperf	9.206329	1.726123	5.333530	5.176683	5.387132	win
upload	iouring	loopback	throughput_gbps	quinnperf	s2nperf	4.130215	5.525716	0.747453	0.707630	0.847085	loss
upload	iouring	loopback	throughput_gbps	quinnperf	tquicperf	4.130215	10.060567	0.410535	0.402765	0.458637	loss
upload	iouring	loopback	throughput_gbps	quinnperf	xquicperf	4.130215	1.726123	2.392770	2.357025	2.684553	win
upload	iouring	loopback	throughput_gbps	s2nperf	tquicperf	5.525716	10.060567	0.549245	0.538683	0.572076	loss
upload	iouring	loopback	throughput_gbps	s2nperf	xquicperf	5.525716	1.726123	3.201230	3.152435	3.348549	win
upload	iouring	loopback	throughput_gbps	tquicperf	xquicperf	10.060567	1.726123	5.828418	5.822422	5.883170	win
upload	syscall	loopback	throughput_gbps	lsperf	mvfstperf	23.329985	6.907475	3.377498	3.304472	3.467102	win
upload	syscall	loopback	throughput_gbps	lsperf	neqoperf	23.329985	4.158408	5.610316	5.339648	5.753178	win
upload	syscall	loopback	throughput_gbps	lsperf	ngtcp2perf	23.329985	27.141936	0.859555	0.843719	0.884342	loss
upload	syscall	loopback	throughput_gbps	lsperf	noqperf	23.329985	3.016209	7.734870	7.548425	7.905987	win
upload	syscall	loopback	throughput_gbps	lsperf	picoperf	23.329985	11.432897	2.040601	2.004011	2.076978	win
upload	syscall	loopback	throughput_gbps	lsperf	quicheperf	23.329985	13.906682	1.677610	1.631558	1.720853	win
upload	syscall	loopback	throughput_gbps	lsperf	quiczigperf	23.329985	9.277879	2.514582	2.295862	2.642765	win
upload	syscall	loopback	throughput_gbps	lsperf	quinnperf	23.329985	3.446281	6.769612	6.645609	6.901730	win
upload	syscall	loopback	throughput_gbps	lsperf	s2nperf	23.329985	5.989219	3.895330	3.798929	4.010918	win
upload	syscall	loopback	throughput_gbps	lsperf	tquicperf	23.329985	11.058685	2.109653	1.955899	2.184470	win
upload	syscall	loopback	throughput_gbps	lsperf	xquicperf	23.329985	3.131590	7.449885	7.282926	7.927827	win
upload	syscall	loopback	throughput_gbps	mvfstperf	neqoperf	6.907475	4.158408	1.661086	1.595961	1.680078	win
upload	syscall	loopback	throughput_gbps	mvfstperf	ngtcp2perf	6.907475	27.141936	0.254495	0.252178	0.258251	loss
upload	syscall	loopback	throughput_gbps	mvfstperf	noqperf	6.907475	3.016209	2.290118	2.256139	2.308755	win
upload	syscall	loopback	throughput_gbps	mvfstperf	picoperf	6.907475	11.432897	0.604175	0.598976	0.606532	loss
upload	syscall	loopback	throughput_gbps	mvfstperf	quicheperf	6.907475	13.906682	0.496702	0.487654	0.502534	loss
upload	syscall	loopback	throughput_gbps	mvfstperf	quiczigperf	6.907475	9.277879	0.744510	0.686207	0.771756	loss
upload	syscall	loopback	throughput_gbps	mvfstperf	quinnperf	6.907475	3.446281	2.004327	1.986298	2.015486	win
upload	syscall	loopback	throughput_gbps	mvfstperf	s2nperf	6.907475	5.989219	1.153318	1.135457	1.171293	win
upload	syscall	loopback	throughput_gbps	mvfstperf	tquicperf	6.907475	11.058685	0.624620	0.584596	0.637922	loss
upload	syscall	loopback	throughput_gbps	mvfstperf	xquicperf	6.907475	3.131590	2.205741	2.176785	2.315133	win
upload	syscall	loopback	throughput_gbps	neqoperf	ngtcp2perf	4.158408	27.141936	0.153210	0.151973	0.159820	loss
upload	syscall	loopback	throughput_gbps	neqoperf	noqperf	4.158408	3.016209	1.378687	1.359642	1.428786	win
upload	syscall	loopback	throughput_gbps	neqoperf	picoperf	4.158408	11.432897	0.363723	0.360968	0.375356	loss
upload	syscall	loopback	throughput_gbps	neqoperf	quicheperf	4.158408	13.906682	0.299022	0.293881	0.310996	loss
upload	syscall	loopback	throughput_gbps	neqoperf	quiczigperf	4.158408	9.277879	0.448207	0.413537	0.477606	loss
upload	syscall	loopback	throughput_gbps	neqoperf	quinnperf	4.158408	3.446281	1.206636	1.197025	1.247295	win
upload	syscall	loopback	throughput_gbps	neqoperf	s2nperf	4.158408	5.989219	0.694316	0.684273	0.724861	loss
upload	syscall	loopback	throughput_gbps	neqoperf	tquicperf	4.158408	11.058685	0.376031	0.352302	0.394782	loss
upload	syscall	loopback	throughput_gbps	neqoperf	xquicperf	4.158408	3.131590	1.327890	1.311820	1.432733	win
upload	syscall	loopback	throughput_gbps	ngtcp2perf	noqperf	27.141936	3.016209	8.998692	8.845291	9.042371	win
upload	syscall	loopback	throughput_gbps	ngtcp2perf	picoperf	27.141936	11.432897	2.374021	2.348312	2.375517	win
upload	syscall	loopback	throughput_gbps	ngtcp2perf	quicheperf	27.141936	13.906682	1.951719	1.911870	1.968204	win
upload	syscall	loopback	throughput_gbps	ngtcp2perf	quiczigperf	27.141936	9.277879	2.925446	2.690305	3.022628	win
upload	syscall	loopback	throughput_gbps	ngtcp2perf	quinnperf	27.141936	3.446281	7.875717	7.787367	7.893764	win
upload	syscall	loopback	throughput_gbps	ngtcp2perf	s2nperf	27.141936	5.989219	4.531798	4.451609	4.587436	win
upload	syscall	loopback	throughput_gbps	ngtcp2perf	tquicperf	27.141936	11.058685	2.454355	2.291934	2.498460	win
upload	syscall	loopback	throughput_gbps	ngtcp2perf	xquicperf	27.141936	3.131590	8.667142	8.534178	9.067349	win
upload	syscall	loopback	throughput_gbps	noqperf	picoperf	3.016209	11.432897	0.263818	0.262676	0.265521	loss
upload	syscall	loopback	throughput_gbps	noqperf	quicheperf	3.016209	13.906682	0.216889	0.213857	0.219994	loss
upload	syscall	loopback	throughput_gbps	noqperf	quiczigperf	3.016209	9.277879	0.325097	0.300930	0.337852	loss
upload	syscall	loopback	throughput_gbps	noqperf	quinnperf	3.016209	3.446281	0.875207	0.871074	0.882319	loss
upload	syscall	loopback	throughput_gbps	noqperf	s2nperf	3.016209	5.989219	0.503606	0.497945	0.512757	loss
upload	syscall	loopback	throughput_gbps	noqperf	tquicperf	3.016209	11.058685	0.272746	0.256370	0.279263	loss
upload	syscall	loopback	throughput_gbps	noqperf	xquicperf	3.016209	3.131590	0.963156	0.954610	1.013495	statistical_tie
upload	syscall	loopback	throughput_gbps	picoperf	quicheperf	11.432897	13.906682	0.822115	0.814042	0.828643	loss
upload	syscall	loopback	throughput_gbps	picoperf	quiczigperf	11.432897	9.277879	1.232275	1.145487	1.272572	win
upload	syscall	loopback	throughput_gbps	picoperf	quinnperf	11.432897	3.446281	3.317459	3.315730	3.323393	win
upload	syscall	loopback	throughput_gbps	picoperf	s2nperf	11.432897	5.989219	1.908913	1.895420	1.931379	win
upload	syscall	loopback	throughput_gbps	picoperf	tquicperf	11.432897	11.058685	1.033839	0.975867	1.051889	statistical_tie
upload	syscall	loopback	throughput_gbps	picoperf	xquicperf	11.432897	3.131590	3.650828	3.633710	3.817490	win
upload	syscall	loopback	throughput_gbps	quicheperf	quiczigperf	13.906682	9.277879	1.498907	1.382541	1.563075	win
upload	syscall	loopback	throughput_gbps	quicheperf	quinnperf	13.906682	3.446281	4.035272	4.001908	4.082059	win
upload	syscall	loopback	throughput_gbps	quicheperf	s2nperf	13.906682	5.989219	2.321952	2.287671	2.372275	win
upload	syscall	loopback	throughput_gbps	quicheperf	tquicperf	13.906682	11.058685	1.257535	1.177819	1.292015	win
upload	syscall	loopback	throughput_gbps	quicheperf	xquicperf	13.906682	3.131590	4.440774	4.385693	4.688949	win
upload	syscall	loopback	throughput_gbps	quiczigperf	quinnperf	9.277879	3.446281	2.692142	2.605868	2.900922	win
upload	syscall	loopback	throughput_gbps	quiczigperf	s2nperf	9.277879	5.989219	1.549097	1.489632	1.685861	win
upload	syscall	loopback	throughput_gbps	quiczigperf	tquicperf	9.277879	11.058685	0.838968	0.766945	0.918172	loss
upload	syscall	loopback	throughput_gbps	quiczigperf	xquicperf	9.277879	3.131590	2.962674	2.855772	3.332209	win
upload	syscall	loopback	throughput_gbps	quinnperf	s2nperf	3.446281	5.989219	0.575414	0.570400	0.582415	loss
upload	syscall	loopback	throughput_gbps	quinnperf	tquicperf	3.446281	11.058685	0.311636	0.293673	0.317201	loss
upload	syscall	loopback	throughput_gbps	quinnperf	xquicperf	3.446281	3.131590	1.100489	1.093513	1.151180	win
upload	syscall	loopback	throughput_gbps	s2nperf	tquicperf	5.989219	11.058685	0.541585	0.505334	0.554892	loss
upload	syscall	loopback	throughput_gbps	s2nperf	xquicperf	5.989219	3.131590	1.912517	1.881648	2.013802	win
upload	syscall	loopback	throughput_gbps	tquicperf	xquicperf	11.058685	3.131590	3.531332	3.454904	3.911394	win
