scenario	network	path_profile	metric	binary_a	binary_b	a_p50	b_p50	a_vs_b_median_ratio	a_vs_b_ci95_low	a_vs_b_ci95_high	relation
download	iouring	loopback	throughput_gbps	quicheperf	quinnperf	7.503405	6.529227	1.149203	1.143018	1.211854	win
download	iouring	loopback	throughput_gbps	quicheperf	s2nperf	7.503405	5.523494	1.358453	1.346107	1.384383	win
download	iouring	loopback	throughput_gbps	quicheperf	tquicperf	7.503405	6.551388	1.145315	1.121795	1.172742	win
download	iouring	loopback	throughput_gbps	quiczigperf	quinnperf	9.267692	6.529227	1.419416	1.386524	1.549409	win
download	iouring	loopback	throughput_gbps	quiczigperf	s2nperf	9.267692	5.523494	1.677868	1.632878	1.769995	win
download	iouring	loopback	throughput_gbps	quiczigperf	tquicperf	9.267692	6.551388	1.414615	1.360779	1.499404	win
download	iouring	loopback	throughput_gbps	quinnperf	s2nperf	6.529227	5.523494	1.182083	1.131142	1.189366	win
download	iouring	loopback	throughput_gbps	quinnperf	tquicperf	6.529227	6.551388	0.996617	0.942651	1.007539	statistical_tie
download	iouring	loopback	throughput_gbps	s2nperf	tquicperf	5.523494	6.551388	0.843103	0.825173	0.855531	loss
download	syscall	loopback	throughput_gbps	lsperf	mvfstperf	11.539974	6.417173	1.798296	1.702622	1.809912	win
download	syscall	loopback	throughput_gbps	lsperf	neqoperf	11.539974	4.111754	2.806582	2.757026	2.811054	win
download	syscall	loopback	throughput_gbps	lsperf	ngtcp2perf	11.539974	16.203816	0.712176	0.696843	0.730411	loss
download	syscall	loopback	throughput_gbps	lsperf	noqperf	11.539974	4.734730	2.437303	2.399513	2.448395	win
download	syscall	loopback	throughput_gbps	lsperf	picoperf	11.539974	8.238318	1.400768	1.279682	1.425199	win
download	syscall	loopback	throughput_gbps	lsperf	quicheperf	11.539974	9.375357	1.230884	1.200957	1.251518	win
download	syscall	loopback	throughput_gbps	lsperf	quiczigperf	11.539974	9.432340	1.223448	1.126031	1.240295	win
download	syscall	loopback	throughput_gbps	lsperf	quinnperf	11.539974	6.224194	1.854051	1.770528	2.011027	win
download	syscall	loopback	throughput_gbps	lsperf	s2nperf	11.539974	5.518411	2.091177	2.049931	2.102392	win
download	syscall	loopback	throughput_gbps	lsperf	tquicperf	11.539974	7.241804	1.593522	1.565781	1.611603	win
download	syscall	loopback	throughput_gbps	mvfstperf	neqoperf	6.417173	4.111754	1.560690	1.547850	1.624820	win
download	syscall	loopback	throughput_gbps	mvfstperf	ngtcp2perf	6.417173	16.203816	0.396029	0.391222	0.422186	loss
download	syscall	loopback	throughput_gbps	mvfstperf	noqperf	6.417173	4.734730	1.355341	1.347135	1.415200	win
download	syscall	loopback	throughput_gbps	mvfstperf	picoperf	6.417173	8.238318	0.778942	0.718440	0.823781	loss
download	syscall	loopback	throughput_gbps	mvfstperf	quicheperf	6.417173	9.375357	0.684472	0.674242	0.723391	loss
download	syscall	loopback	throughput_gbps	mvfstperf	quiczigperf	6.417173	9.432340	0.680337	0.632177	0.716905	loss
download	syscall	loopback	throughput_gbps	mvfstperf	quinnperf	6.417173	6.224194	1.031005	0.994011	1.162396	statistical_tie
download	syscall	loopback	throughput_gbps	mvfstperf	s2nperf	6.417173	5.518411	1.162866	1.150873	1.215206	win
download	syscall	loopback	throughput_gbps	mvfstperf	tquicperf	6.417173	7.241804	0.886129	0.879061	0.931525	loss
download	syscall	loopback	throughput_gbps	neqoperf	ngtcp2perf	4.111754	16.203816	0.253752	0.251890	0.260724	loss
download	syscall	loopback	throughput_gbps	neqoperf	noqperf	4.111754	4.734730	0.868424	0.867360	0.873967	loss
download	syscall	loopback	throughput_gbps	neqoperf	picoperf	4.111754	8.238318	0.499101	0.462571	0.508732	loss
download	syscall	loopback	throughput_gbps	neqoperf	quicheperf	4.111754	9.375357	0.438570	0.434114	0.446736	loss
download	syscall	loopback	throughput_gbps	neqoperf	quiczigperf	4.111754	9.432340	0.435921	0.407030	0.442730	loss
download	syscall	loopback	throughput_gbps	neqoperf	quinnperf	4.111754	6.224194	0.660608	0.639999	0.717846	loss
download	syscall	loopback	throughput_gbps	neqoperf	s2nperf	4.111754	5.518411	0.745097	0.740996	0.750460	loss
download	syscall	loopback	throughput_gbps	neqoperf	tquicperf	4.111754	7.241804	0.567780	0.565988	0.575270	loss
download	syscall	loopback	throughput_gbps	ngtcp2perf	noqperf	16.203816	4.734730	3.422331	3.338115	3.457807	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	picoperf	16.203816	8.238318	1.966884	1.780248	2.012773	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	quicheperf	16.203816	9.375357	1.728341	1.670727	1.767488	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	quiczigperf	16.203816	9.432340	1.717900	1.566494	1.751638	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	quinnperf	16.203816	6.224194	2.603359	2.463095	2.840122	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	s2nperf	16.203816	5.518411	2.936319	2.851789	2.969155	win
download	syscall	loopback	throughput_gbps	ngtcp2perf	tquicperf	16.203816	7.241804	2.237538	2.178258	2.276027	win
download	syscall	loopback	throughput_gbps	noqperf	picoperf	4.734730	8.238318	0.574721	0.531088	0.584530	loss
download	syscall	loopback	throughput_gbps	noqperf	quicheperf	4.734730	9.375357	0.505019	0.498415	0.513297	loss
download	syscall	loopback	throughput_gbps	noqperf	quiczigperf	4.734730	9.432340	0.501968	0.467320	0.508694	loss
download	syscall	loopback	throughput_gbps	noqperf	quinnperf	4.734730	6.224194	0.760698	0.734796	0.824801	loss
download	syscall	loopback	throughput_gbps	noqperf	s2nperf	4.734730	5.518411	0.857988	0.850753	0.862273	loss
download	syscall	loopback	throughput_gbps	noqperf	tquicperf	4.734730	7.241804	0.653805	0.649823	0.660982	loss
download	syscall	loopback	throughput_gbps	picoperf	quicheperf	8.238318	9.375357	0.878720	0.856244	0.962475	loss
download	syscall	loopback	throughput_gbps	picoperf	quiczigperf	8.238318	9.432340	0.873412	0.802824	0.953844	loss
download	syscall	loopback	throughput_gbps	picoperf	quinnperf	8.238318	6.224194	1.323596	1.262330	1.546572	win
download	syscall	loopback	throughput_gbps	picoperf	s2nperf	8.238318	5.518411	1.492879	1.461535	1.616836	win
download	syscall	loopback	throughput_gbps	picoperf	tquicperf	8.238318	7.241804	1.137606	1.116352	1.239397	win
download	syscall	loopback	throughput_gbps	quicheperf	quiczigperf	9.375357	9.432340	0.993959	0.914237	1.016371	statistical_tie
download	syscall	loopback	throughput_gbps	quicheperf	quinnperf	9.375357	6.224194	1.506276	1.437512	1.647953	win
download	syscall	loopback	throughput_gbps	quicheperf	s2nperf	9.375357	5.518411	1.698923	1.664362	1.722823	win
download	syscall	loopback	throughput_gbps	quicheperf	tquicperf	9.375357	7.241804	1.294616	1.271275	1.320642	win
download	syscall	loopback	throughput_gbps	quiczigperf	quinnperf	9.432340	6.224194	1.515431	1.450519	1.757607	win
download	syscall	loopback	throughput_gbps	quiczigperf	s2nperf	9.432340	5.518411	1.709249	1.679422	1.837459	win
download	syscall	loopback	throughput_gbps	quiczigperf	tquicperf	9.432340	7.241804	1.302485	1.282778	1.408517	win
download	syscall	loopback	throughput_gbps	quinnperf	s2nperf	6.224194	5.518411	1.127896	1.035779	1.168598	win
download	syscall	loopback	throughput_gbps	quinnperf	tquicperf	6.224194	7.241804	0.859481	0.791150	0.895797	loss
download	syscall	loopback	throughput_gbps	s2nperf	tquicperf	5.518411	7.241804	0.762022	0.756768	0.773701	loss
upload	iouring	loopback	throughput_gbps	lsperf	mvfstperf	20.865465	6.629098	3.147557	3.125972	3.186349	win
upload	iouring	loopback	throughput_gbps	lsperf	neqoperf	20.865465	4.050526	5.151298	4.925411	5.249104	win
upload	iouring	loopback	throughput_gbps	lsperf	ngtcp2perf	20.865465	25.211460	0.827618	0.770027	0.860908	loss
upload	iouring	loopback	throughput_gbps	lsperf	noqperf	20.865465	3.484300	5.988423	5.923435	6.032618	win
upload	iouring	loopback	throughput_gbps	lsperf	picoperf	20.865465	11.624727	1.794921	1.788889	1.794921	win
upload	iouring	loopback	throughput_gbps	lsperf	quicheperf	20.865465	13.080156	1.595200	1.491921	1.597546	win
upload	iouring	loopback	throughput_gbps	lsperf	quiczigperf	20.865465	8.916185	2.340179	2.325306	2.408621	win
upload	iouring	loopback	throughput_gbps	lsperf	quinnperf	20.865465	4.076769	5.118138	5.056089	5.191462	win
upload	iouring	loopback	throughput_gbps	lsperf	s2nperf	20.865465	5.487446	3.802400	3.657180	3.875101	win
upload	iouring	loopback	throughput_gbps	lsperf	tquicperf	20.865465	10.150848	2.055539	2.020891	2.081610	win
upload	iouring	loopback	throughput_gbps	lsperf	xquicperf	20.865465	1.759167	11.860989	11.726470	11.973841	win
upload	iouring	loopback	throughput_gbps	mvfstperf	neqoperf	6.629098	4.050526	1.636602	1.548072	1.676711	win
upload	iouring	loopback	throughput_gbps	mvfstperf	ngtcp2perf	6.629098	25.211460	0.262940	0.242022	0.274998	loss
upload	iouring	loopback	throughput_gbps	mvfstperf	noqperf	6.629098	3.484300	1.902562	1.861754	1.926987	win
upload	iouring	loopback	throughput_gbps	mvfstperf	picoperf	6.629098	11.624727	0.570258	0.562254	0.573348	loss
upload	iouring	loopback	throughput_gbps	mvfstperf	quicheperf	6.629098	13.080156	0.506806	0.468916	0.510301	loss
upload	iouring	loopback	throughput_gbps	mvfstperf	quiczigperf	6.629098	8.916185	0.743490	0.730851	0.769381	loss
upload	iouring	loopback	throughput_gbps	mvfstperf	quinnperf	6.629098	4.076769	1.626067	1.589145	1.658298	win
upload	iouring	loopback	throughput_gbps	mvfstperf	s2nperf	6.629098	5.487446	1.208048	1.149463	1.237816	win
upload	iouring	loopback	throughput_gbps	mvfstperf	tquicperf	6.629098	10.150848	0.653058	0.635173	0.664925	loss
upload	iouring	loopback	throughput_gbps	mvfstperf	xquicperf	6.629098	1.759167	3.768315	3.685666	3.824779	win
upload	iouring	loopback	throughput_gbps	neqoperf	ngtcp2perf	4.050526	25.211460	0.160662	0.146914	0.174531	loss
upload	iouring	loopback	throughput_gbps	neqoperf	noqperf	4.050526	3.484300	1.162508	1.130135	1.222985	win
upload	iouring	loopback	throughput_gbps	neqoperf	picoperf	4.050526	11.624727	0.348441	0.341303	0.363882	loss
upload	iouring	loopback	throughput_gbps	neqoperf	quicheperf	4.050526	13.080156	0.309670	0.284644	0.323869	loss
upload	iouring	loopback	throughput_gbps	neqoperf	quiczigperf	4.050526	8.916185	0.454289	0.443646	0.488297	loss
upload	iouring	loopback	throughput_gbps	neqoperf	quinnperf	4.050526	4.076769	0.993563	0.964654	1.052459	statistical_tie
upload	iouring	loopback	throughput_gbps	neqoperf	s2nperf	4.050526	5.487446	0.738144	0.697755	0.785595	loss
upload	iouring	loopback	throughput_gbps	neqoperf	tquicperf	4.050526	10.150848	0.399033	0.385567	0.422002	loss
upload	iouring	loopback	throughput_gbps	neqoperf	xquicperf	4.050526	1.759167	2.302524	2.237299	2.427443	win
upload	iouring	loopback	throughput_gbps	ngtcp2perf	noqperf	25.211460	3.484300	7.235731	6.890631	7.822723	win
upload	iouring	loopback	throughput_gbps	ngtcp2perf	picoperf	25.211460	11.624727	2.168779	2.080984	2.327541	win
upload	iouring	loopback	throughput_gbps	ngtcp2perf	quicheperf	25.211460	13.080156	1.927459	1.735526	2.071598	win
upload	iouring	loopback	throughput_gbps	ngtcp2perf	quiczigperf	25.211460	8.916185	2.827606	2.704989	3.123350	win
upload	iouring	loopback	throughput_gbps	ngtcp2perf	quinnperf	25.211460	4.076769	6.184177	5.881662	6.731965	win
upload	iouring	loopback	throughput_gbps	ngtcp2perf	s2nperf	25.211460	5.487446	4.594389	4.254335	5.024990	win
upload	iouring	loopback	throughput_gbps	ngtcp2perf	tquicperf	25.211460	10.150848	2.483680	2.350868	2.699303	win
upload	iouring	loopback	throughput_gbps	ngtcp2perf	xquicperf	25.211460	1.759167	14.331472	13.641202	15.526931	win
upload	iouring	loopback	throughput_gbps	noqperf	picoperf	3.484300	11.624727	0.299732	0.296975	0.302573	loss
upload	iouring	loopback	throughput_gbps	noqperf	quicheperf	3.484300	13.080156	0.266381	0.247675	0.269301	loss
upload	iouring	loopback	throughput_gbps	noqperf	quiczigperf	3.484300	8.916185	0.390784	0.386026	0.406025	loss
upload	iouring	loopback	throughput_gbps	noqperf	quinnperf	3.484300	4.076769	0.854672	0.839365	0.875133	loss
upload	iouring	loopback	throughput_gbps	noqperf	s2nperf	3.484300	5.487446	0.634959	0.607131	0.653232	loss
upload	iouring	loopback	throughput_gbps	noqperf	tquicperf	3.484300	10.150848	0.343252	0.335490	0.350900	loss
upload	iouring	loopback	throughput_gbps	noqperf	xquicperf	3.484300	1.759167	1.980653	1.946720	2.018449	win
upload	iouring	loopback	throughput_gbps	picoperf	quicheperf	11.624727	13.080156	0.888730	0.832420	0.891719	loss
upload	iouring	loopback	throughput_gbps	picoperf	quiczigperf	11.624727	8.916185	1.303778	1.297409	1.344445	win
upload	iouring	loopback	throughput_gbps	picoperf	quinnperf	11.624727	4.076769	2.851456	2.821054	2.897772	win
upload	iouring	loopback	throughput_gbps	picoperf	s2nperf	11.624727	5.487446	2.118422	2.040531	2.163005	win
upload	iouring	loopback	throughput_gbps	picoperf	tquicperf	11.624727	10.150848	1.145198	1.127560	1.161914	win
upload	iouring	loopback	throughput_gbps	picoperf	xquicperf	11.624727	1.759167	6.608085	6.542806	6.683562	win
upload	iouring	loopback	throughput_gbps	quicheperf	quiczigperf	13.080156	8.916185	1.467013	1.457702	1.612058	win
upload	iouring	loopback	throughput_gbps	quicheperf	quinnperf	13.080156	4.076769	3.208462	3.169592	3.474576	win
upload	iouring	loopback	throughput_gbps	quicheperf	s2nperf	13.080156	5.487446	2.383651	2.292636	2.593553	win
upload	iouring	loopback	throughput_gbps	quicheperf	tquicperf	13.080156	10.150848	1.288578	1.266869	1.393194	win
upload	iouring	loopback	throughput_gbps	quicheperf	xquicperf	13.080156	1.759167	7.435424	7.351162	8.013930	win
upload	iouring	loopback	throughput_gbps	quiczigperf	quinnperf	8.916185	4.076769	2.187072	2.102269	2.229295	win
upload	iouring	loopback	throughput_gbps	quiczigperf	s2nperf	8.916185	5.487446	1.624833	1.520617	1.664029	win
upload	iouring	loopback	throughput_gbps	quiczigperf	tquicperf	8.916185	10.150848	0.878368	0.840265	0.893876	loss
upload	iouring	loopback	throughput_gbps	quiczigperf	xquicperf	8.916185	1.759167	5.068412	4.875743	5.141754	win
upload	iouring	loopback	throughput_gbps	quinnperf	s2nperf	4.076769	5.487446	0.742926	0.705503	0.765290	loss
upload	iouring	loopback	throughput_gbps	quinnperf	tquicperf	4.076769	10.150848	0.401618	0.389848	0.411095	loss
upload	iouring	loopback	throughput_gbps	quinnperf	xquicperf	4.076769	1.759167	2.317442	2.262141	2.364704	win
upload	iouring	loopback	throughput_gbps	s2nperf	tquicperf	5.487446	10.150848	0.540590	0.522278	0.568344	loss
upload	iouring	loopback	throughput_gbps	s2nperf	xquicperf	5.487446	1.759167	3.119343	3.030584	3.269227	win
upload	iouring	loopback	throughput_gbps	tquicperf	xquicperf	10.150848	1.759167	5.770257	5.641699	5.916277	win
upload	syscall	loopback	throughput_gbps	lsperf	mvfstperf	21.386767	6.914500	3.093031	3.053718	3.110983	win
upload	syscall	loopback	throughput_gbps	lsperf	neqoperf	21.386767	4.143752	5.161209	5.048738	5.256714	win
upload	syscall	loopback	throughput_gbps	lsperf	ngtcp2perf	21.386767	27.615327	0.774453	0.741374	0.838009	loss
upload	syscall	loopback	throughput_gbps	lsperf	noqperf	21.386767	2.992685	7.146348	7.049474	7.195463	win
upload	syscall	loopback	throughput_gbps	lsperf	picoperf	21.386767	11.181927	1.912619	1.851496	1.949712	win
upload	syscall	loopback	throughput_gbps	lsperf	quicheperf	21.386767	13.976394	1.530206	1.502567	1.543209	win
upload	syscall	loopback	throughput_gbps	lsperf	quiczigperf	21.386767	9.731355	2.197717	2.173664	2.235267	win
upload	syscall	loopback	throughput_gbps	lsperf	quinnperf	21.386767	3.432046	6.231493	6.151840	6.282263	win
upload	syscall	loopback	throughput_gbps	lsperf	s2nperf	21.386767	6.079570	3.517809	3.473935	3.563388	win
upload	syscall	loopback	throughput_gbps	lsperf	tquicperf	21.386767	10.669241	2.004526	1.953549	2.059450	win
upload	syscall	loopback	throughput_gbps	lsperf	xquicperf	21.386767	3.148530	6.792620	6.623749	6.888224	win
upload	syscall	loopback	throughput_gbps	mvfstperf	neqoperf	6.914500	4.143752	1.668657	1.648950	1.694193	win
upload	syscall	loopback	throughput_gbps	mvfstperf	ngtcp2perf	6.914500	27.615327	0.250386	0.242137	0.270083	loss
upload	syscall	loopback	throughput_gbps	mvfstperf	noqperf	6.914500	2.992685	2.310467	2.302404	2.319035	win
upload	syscall	loopback	throughput_gbps	mvfstperf	picoperf	6.914500	11.181927	0.618364	0.604710	0.628375	loss
upload	syscall	loopback	throughput_gbps	mvfstperf	quicheperf	6.914500	13.976394	0.494727	0.490748	0.497363	loss
upload	syscall	loopback	throughput_gbps	mvfstperf	quiczigperf	6.914500	9.731355	0.710538	0.709933	0.720407	loss
upload	syscall	loopback	throughput_gbps	mvfstperf	quinnperf	6.914500	3.432046	2.014688	2.009231	2.024719	win
upload	syscall	loopback	throughput_gbps	mvfstperf	s2nperf	6.914500	6.079570	1.137334	1.134609	1.148449	win
upload	syscall	loopback	throughput_gbps	mvfstperf	tquicperf	6.914500	10.669241	0.648078	0.638042	0.663743	loss
upload	syscall	loopback	throughput_gbps	mvfstperf	xquicperf	6.914500	3.148530	2.196104	2.163359	2.220015	win
upload	syscall	loopback	throughput_gbps	neqoperf	ngtcp2perf	4.143752	27.615327	0.150053	0.143300	0.163359	loss
upload	syscall	loopback	throughput_gbps	neqoperf	noqperf	4.143752	2.992685	1.384627	1.362589	1.402663	win
upload	syscall	loopback	throughput_gbps	neqoperf	picoperf	4.143752	11.181927	0.370576	0.357875	0.380071	loss
upload	syscall	loopback	throughput_gbps	neqoperf	quicheperf	4.143752	13.976394	0.296482	0.290430	0.300829	loss
upload	syscall	loopback	throughput_gbps	neqoperf	quiczigperf	4.143752	9.731355	0.425814	0.420146	0.435737	loss
upload	syscall	loopback	throughput_gbps	neqoperf	quinnperf	4.143752	3.432046	1.207371	1.189086	1.224647	win
upload	syscall	loopback	throughput_gbps	neqoperf	s2nperf	4.143752	6.079570	0.681586	0.671475	0.694637	loss
upload	syscall	loopback	throughput_gbps	neqoperf	tquicperf	4.143752	10.669241	0.388383	0.377600	0.401463	loss
upload	syscall	loopback	throughput_gbps	neqoperf	xquicperf	4.143752	3.148530	1.316091	1.280301	1.342771	win
upload	syscall	loopback	throughput_gbps	ngtcp2perf	noqperf	27.615327	2.992685	9.227609	8.547331	9.552107	win
upload	syscall	loopback	throughput_gbps	ngtcp2perf	picoperf	27.615327	11.181927	2.469639	2.244897	2.588277	win
upload	syscall	loopback	throughput_gbps	ngtcp2perf	quicheperf	27.615327	13.976394	1.975855	1.821829	2.048638	win
upload	syscall	loopback	throughput_gbps	ngtcp2perf	quiczigperf	27.615327	9.731355	2.837768	2.635520	2.967357	win
upload	syscall	loopback	throughput_gbps	ngtcp2perf	quinnperf	27.615327	3.432046	8.046317	7.458969	8.339818	win
upload	syscall	loopback	throughput_gbps	ngtcp2perf	s2nperf	27.615327	6.079570	4.542316	4.212069	4.730462	win
upload	syscall	loopback	throughput_gbps	ngtcp2perf	tquicperf	27.615327	10.669241	2.588312	2.368635	2.733957	win
upload	syscall	loopback	throughput_gbps	ngtcp2perf	xquicperf	27.615327	3.148530	8.770864	8.031149	9.144242	win
upload	syscall	loopback	throughput_gbps	noqperf	picoperf	2.992685	11.181927	0.267636	0.261449	0.272202	loss
upload	syscall	loopback	throughput_gbps	noqperf	quicheperf	2.992685	13.976394	0.214124	0.212177	0.215450	loss
upload	syscall	loopback	throughput_gbps	noqperf	quiczigperf	2.992685	9.731355	0.307530	0.306942	0.312069	loss
upload	syscall	loopback	throughput_gbps	noqperf	quinnperf	2.992685	3.432046	0.871983	0.868698	0.877076	loss
upload	syscall	loopback	throughput_gbps	noqperf	s2nperf	2.992685	6.079570	0.492253	0.490552	0.497490	loss
upload	syscall	loopback	throughput_gbps	noqperf	tquicperf	2.992685	10.669241	0.280497	0.275860	0.287523	loss
upload	syscall	loopback	throughput_gbps	noqperf	xquicperf	2.992685	3.148530	0.950502	0.935336	0.961675	loss
upload	syscall	loopback	throughput_gbps	picoperf	quicheperf	11.181927	13.976394	0.800058	0.783043	0.820313	loss
upload	syscall	loopback	throughput_gbps	picoperf	quiczigperf	11.181927	9.731355	1.149062	1.132777	1.188186	win
upload	syscall	loopback	throughput_gbps	picoperf	quinnperf	11.181927	3.432046	3.258094	3.205952	3.339420	win
upload	syscall	loopback	throughput_gbps	picoperf	s2nperf	11.181927	6.079570	1.839263	1.810396	1.894166	win
upload	syscall	loopback	throughput_gbps	picoperf	tquicperf	11.181927	10.669241	1.048053	1.018067	1.094728	win
upload	syscall	loopback	throughput_gbps	picoperf	xquicperf	11.181927	3.148530	3.551475	3.451882	3.661527	win
upload	syscall	loopback	throughput_gbps	quicheperf	quiczigperf	13.976394	9.731355	1.436223	1.431166	1.464108	win
upload	syscall	loopback	throughput_gbps	quicheperf	quinnperf	13.976394	3.432046	4.072322	4.050443	4.114907	win
upload	syscall	loopback	throughput_gbps	quicheperf	s2nperf	13.976394	6.079570	2.298911	2.287279	2.334033	win
upload	syscall	loopback	throughput_gbps	quicheperf	tquicperf	13.976394	10.669241	1.309971	1.286240	1.348948	win
upload	syscall	loopback	throughput_gbps	quicheperf	xquicperf	13.976394	3.148530	4.439022	4.361154	4.511814	win
upload	syscall	loopback	throughput_gbps	quiczigperf	quinnperf	9.731355	3.432046	2.835439	2.796392	2.844469	win
upload	syscall	loopback	throughput_gbps	quiczigperf	s2nperf	9.731355	6.079570	1.600665	1.579118	1.613423	win
upload	syscall	loopback	throughput_gbps	quiczigperf	tquicperf	9.731355	10.669241	0.912094	0.888009	0.932473	loss
upload	syscall	loopback	throughput_gbps	quiczigperf	xquicperf	9.731355	3.148530	3.090761	3.010904	3.118835	win
upload	syscall	loopback	throughput_gbps	quinnperf	s2nperf	3.432046	6.079570	0.564521	0.561860	0.570080	loss
upload	syscall	loopback	throughput_gbps	quinnperf	tquicperf	3.432046	10.669241	0.321677	0.315959	0.329476	loss
upload	syscall	loopback	throughput_gbps	quinnperf	xquicperf	3.432046	3.148530	1.090047	1.071298	1.101996	win
upload	syscall	loopback	throughput_gbps	s2nperf	tquicperf	6.079570	10.669241	0.569822	0.557036	0.583455	loss
upload	syscall	loopback	throughput_gbps	s2nperf	xquicperf	6.079570	3.148530	1.930923	1.888701	1.951476	win
upload	syscall	loopback	throughput_gbps	tquicperf	xquicperf	10.669241	3.148530	3.388642	3.267947	3.470248	win
