binary	scenario	network	path_profile	tier	publication_eligible	adapter_features	congestion_controller	metric	client_threads	publication_role	discovery_status	confirm_status	combined_status	combined_samples	combined_p50	combined_p50_ci95_low	combined_p50_ci95_high	combined_p50_ci95_relative_width	combined_p20_p80_ratio	publication_status	reason
picoperf	download	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	3.852229	3.723114	4.112322	0.101035	1.351666	converged	p50_ci_width_0.1010_gt_0.0300;p80_p20_1.3517_gt_1.1500;block_median_ratio_1.1045_gt_1.1000;confirm_disabled;p50_ci_width_0.1010_gt_0.0300;p80_p20_1.3517_gt_1.1500;block_median_ratio_1.1045_gt_1.1000
picoperf	upload	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	6	selected_saturation	converged	converged	converged	20	11.624727	11.624727	11.646692	0.001889	1.046850	converged	confirm_disabled
picoperf	upload	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	7	plateau_sentinel+post_selected	converged	converged	converged	20	11.223610	11.133112	11.286483	0.013665	1.046141	converged	confirm_disabled
picoperf	upload	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	11.181927	11.027285	11.428622	0.035892	1.456502	converged	p50_ci_width_0.0359_gt_0.0300;p80_p20_1.4565_gt_1.1500;confirm_disabled;p50_ci_width_0.0359_gt_0.0300;p80_p20_1.4565_gt_1.1500
picoperf	upload	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	8.987856	8.602339	9.314301	0.079214	1.362028	converged	p50_ci_width_0.0792_gt_0.0300;p80_p20_1.3620_gt_1.1500;confirm_disabled;p50_ci_width_0.0792_gt_0.0300;p80_p20_1.3620_gt_1.1500
quicheperf	connect	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	12	selected_saturation	converged	converged	converged	20	5946.071760	5874.043808	6019.896433	0.024529	1.061460	converged	confirm_disabled
quicheperf	connect	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	13	plateau_sentinel+post_selected	converged	converged	converged	20	5863.606164	5837.703647	6135.695583	0.050821	1.154584	converged	p50_ci_width_0.0508_gt_0.0500;p80_p20_1.1546_gt_1.1500;confirm_disabled;p50_ci_width_0.0508_gt_0.0500;p80_p20_1.1546_gt_1.1500
quicheperf	connect	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	7	selected_saturation	converged	converged	converged	20	2441.483215	2412.912819	2456.886712	0.018011	1.053222	converged	confirm_disabled
quicheperf	connect	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	8	plateau_sentinel+post_selected	converged	converged	converged	20	2391.050979	2391.050979	2469.428118	0.032779	1.185647	converged	p80_p20_1.1856_gt_1.1500;confirm_disabled;p80_p20_1.1856_gt_1.1500
quicheperf	download	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	7.503405	7.463023	7.599805	0.018229	1.109148	converged	confirm_disabled
quicheperf	download	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	7.424466	7.192811	7.626121	0.058362	1.129222	converged	p50_ci_width_0.0584_gt_0.0300;confirm_disabled;p50_ci_width_0.0584_gt_0.0300
quicheperf	download	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	9.375357	9.235473	9.471599	0.025186	1.128012	converged	confirm_disabled
quicheperf	download	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	8.989385	8.774303	9.106586	0.036964	1.064158	converged	p50_ci_width_0.0370_gt_0.0300;confirm_disabled;p50_ci_width_0.0370_gt_0.0300
quicheperf	upload	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	4	selected_saturation	converged	converged	converged	20	13.080156	13.060949	13.964975	0.069114	1.159488	converged	p50_ci_width_0.0691_gt_0.0300;p80_p20_1.1595_gt_1.1500;confirm_disabled;p50_ci_width_0.0691_gt_0.0300;p80_p20_1.1595_gt_1.1500
quicheperf	upload	iouring	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	5	plateau_sentinel+post_selected	converged	converged	converged	20	12.880107	12.868493	12.885136	0.001292	1.026034	converged	confirm_disabled
quicheperf	upload	syscall	loopback	publication	1	cc=cubic|migration=off|pmtud=off|max_windows=profile|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	6	selected_saturation+plateau_sentinel	converged	converged	converged	20	13.976394	13.932020	14.082600	0.010774	1.044632	converged	confirm_disabled
quiczigperf	connect	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	connections_per_second	13	selected_saturation	converged	converged	converged	20	3945.621942	3882.420042	3963.630178	0.020582	1.147709	converged	confirm_disabled
quiczigperf	connect	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	connections_per_second	14	plateau_sentinel+post_selected	converged	converged	converged	20	3931.938442	3914.530772	3932.583237	0.004591	1.028271	converged	outliers_1;confirm_disabled;outliers_1
quiczigperf	connect	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	connections_per_second	5	selected_saturation+plateau_sentinel	converged	converged	converged	20	2143.424417	2083.907245	2187.883105	0.048509	1.081513	converged	confirm_disabled
quiczigperf	download	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	9.267692	9.052927	9.716692	0.071621	1.094594	converged	p50_ci_width_0.0716_gt_0.0300;confirm_disabled;p50_ci_width_0.0716_gt_0.0300
quiczigperf	download	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	3.038047	2.993529	3.088007	0.031098	1.377716	converged	p50_ci_width_0.0311_gt_0.0300;p80_p20_1.3777_gt_1.1500;confirm_disabled;p50_ci_width_0.0311_gt_0.0300;p80_p20_1.3777_gt_1.1500
quiczigperf	download	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	9.432340	9.319039	10.101835	0.082991	1.120878	converged	p50_ci_width_0.0830_gt_0.0300;confirm_disabled;p50_ci_width_0.0830_gt_0.0300
quiczigperf	download	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	5.116380	5.116380	5.180682	0.012568	1.989275	converged	p80_p20_1.9893_gt_1.1500;confirm_disabled;p80_p20_1.9893_gt_1.1500
quiczigperf	upload	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	8.916185	8.662825	8.959957	0.033325	1.109287	converged	p50_ci_width_0.0333_gt_0.0300;confirm_disabled;p50_ci_width_0.0333_gt_0.0300
quiczigperf	upload	iouring	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	6.840983	6.771450	6.929262	0.023069	1.236676	converged	p80_p20_1.2367_gt_1.1500;confirm_disabled;p80_p20_1.2367_gt_1.1500
quiczigperf	upload	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	9.731355	9.618550	9.734734	0.011939	1.108795	converged	confirm_disabled
quiczigperf	upload	syscall	loopback	publication	1	cc=cubic|bbr=unsupported|packet_api=quic-zig-connection|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none|pmtud=off|pacing=library_default|send_backpressure=stream_window|flow_window=profile_request|server_send_rr=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	7.525798	7.430744	7.598184	0.022249	1.071290	converged	confirm_disabled
quinnperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	connections_per_second	12	selected_saturation	converged	converged	converged	20	7073.630181	7073.630181	7419.927358	0.048956	1.164145	converged	p80_p20_1.1641_gt_1.1500;confirm_disabled;p80_p20_1.1641_gt_1.1500
quinnperf	connect	iouring	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	connections_per_second	13	plateau_sentinel+post_selected	converged	converged	converged	20	7068.963174	6975.657620	7068.963174	0.013199	1.059327	converged	confirm_disabled
quinnperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	connections_per_second	4	selected_saturation	converged	converged	converged	20	2977.028027	2971.376130	2977.028027	0.001899	1.196689	converged	p80_p20_1.1967_gt_1.1500;confirm_disabled;p80_p20_1.1967_gt_1.1500
quinnperf	connect	syscall	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	connections_per_second	5	plateau_sentinel+post_selected	converged	converged	converged	20	2950.802994	2948.537480	2963.280775	0.004996	1.095946	converged	confirm_disabled
quinnperf	download	iouring	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	6.529227	6.271223	6.529227	0.039515	1.147906	converged	p50_ci_width_0.0395_gt_0.0300;confirm_disabled;p50_ci_width_0.0395_gt_0.0300
quinnperf	download	iouring	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	6.032557	5.977889	6.274217	0.049122	1.125707	converged	p50_ci_width_0.0491_gt_0.0300;confirm_disabled;p50_ci_width_0.0491_gt_0.0300
quinnperf	download	syscall	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	6.224194	5.747493	6.424625	0.108790	1.154017	converged	p50_ci_width_0.1088_gt_0.0300;p80_p20_1.1540_gt_1.1500;block_median_ratio_1.1178_gt_1.1000;confirm_disabled;p50_ci_width_0.1088_gt_0.0300;p80_p20_1.1540_gt_1.1500;block_median_ratio_1.1178_gt_1.1000
quinnperf	download	syscall	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	6.019567	5.833334	6.227144	0.065422	1.122595	converged	p50_ci_width_0.0654_gt_0.0300;confirm_disabled;p50_ci_width_0.0654_gt_0.0300
quinnperf	upload	iouring	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	4.076769	4.019189	4.120703	0.024901	1.036310	converged	confirm_disabled
quinnperf	upload	iouring	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	3.671139	3.646581	3.717186	0.019233	1.021988	converged	confirm_disabled
quinnperf	upload	syscall	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	3.432046	3.422338	3.439628	0.005038	1.010872	converged	confirm_disabled
quinnperf	upload	syscall	loopback	publication	1	cc=cubic|sans_io=quinn-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	3.151869	3.151085	3.153634	0.000809	1.014915	converged	confirm_disabled
s2nperf	connect	iouring	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	connections_per_second	15	selected_saturation+plateau_sentinel	converged	converged	converged	20	6195.650051	6139.460962	6293.558491	0.024872	1.065239	converged	confirm_disabled
s2nperf	connect	syscall	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	connections_per_second	7	selected_saturation	converged	converged	converged	20	2886.603950	2809.235140	2992.851448	0.063610	1.088319	converged	p50_ci_width_0.0636_gt_0.0500;confirm_disabled;p50_ci_width_0.0636_gt_0.0500
s2nperf	connect	syscall	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	connections_per_second	8	plateau_sentinel+post_selected	converged	converged	converged	20	2745.022322	2631.017689	2801.282048	0.062027	1.176896	converged	p50_ci_width_0.0620_gt_0.0500;p80_p20_1.1769_gt_1.1500;confirm_disabled;p50_ci_width_0.0620_gt_0.0500;p80_p20_1.1769_gt_1.1500
s2nperf	download	iouring	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	5	selected_saturation	converged	converged	converged	20	5.523494	5.489670	5.544154	0.009864	1.132405	converged	outliers_1;confirm_disabled;outliers_1
s2nperf	download	iouring	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	6	plateau_sentinel+post_selected	converged	converged	converged	20	5.138955	4.903470	5.338515	0.084656	2.923073	converged	p50_ci_width_0.0847_gt_0.0300;p80_p20_2.9231_gt_1.1500;confirm_disabled;p50_ci_width_0.0847_gt_0.0300;p80_p20_2.9231_gt_1.1500
s2nperf	download	syscall	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	4	selected_saturation	converged	converged	converged	20	5.518411	5.497720	5.548958	0.009285	1.212013	converged	p80_p20_1.2120_gt_1.1500;confirm_disabled;p80_p20_1.2120_gt_1.1500
s2nperf	download	syscall	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	5	plateau_sentinel+post_selected	converged	converged	converged	20	4.751328	4.688245	4.775014	0.018262	1.663741	converged	p80_p20_1.6637_gt_1.1500;confirm_disabled;p80_p20_1.6637_gt_1.1500
s2nperf	upload	iouring	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	3	selected_saturation+plateau_sentinel	converged	converged	converged	20	5.487446	5.384495	5.696914	0.056933	1.099774	converged	p50_ci_width_0.0569_gt_0.0300;confirm_disabled;p50_ci_width_0.0569_gt_0.0300
s2nperf	upload	syscall	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	3	selected_saturation	converged	converged	converged	20	6.079570	6.033590	6.091088	0.009458	1.094409	converged	confirm_disabled
s2nperf	upload	syscall	loopback	publication	1	cc=cubic|manual_endpoint=s2n-quic|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	4	plateau_sentinel+post_selected	converged	converged	converged	20	5.907913	5.809323	6.003743	0.032908	1.079341	converged	p50_ci_width_0.0329_gt_0.0300;confirm_disabled;p50_ci_width_0.0329_gt_0.0300
tquicperf	connect	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	10	selected_saturation+plateau_sentinel	converged	converged	converged	20	6674.308505	6590.146249	6753.052959	0.024408	1.042501	converged	confirm_disabled
tquicperf	connect	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	7	selected_saturation+plateau_sentinel	converged	converged	converged	20	2646.837820	2636.553978	2663.637786	0.010233	1.061244	converged	confirm_disabled
tquicperf	download	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	selected_saturation+plateau_sentinel	converged	converged	converged	20	6.551388	6.480370	6.652753	0.026313	1.035530	converged	confirm_disabled
tquicperf	download	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	7.241804	7.171965	7.264731	0.012810	1.043369	converged	confirm_disabled
tquicperf	download	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	7.108586	7.059238	7.121545	0.008765	1.039282	converged	confirm_disabled
tquicperf	upload	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	4	selected_saturation	converged	converged	converged	20	10.150848	10.023713	10.309630	0.028167	1.051618	converged	confirm_disabled
tquicperf	upload	iouring	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	5	plateau_sentinel+post_selected	converged	converged	converged	20	10.038131	10.016444	10.041030	0.002449	1.034167	converged	confirm_disabled
tquicperf	upload	syscall	loopback	publication	1	cc=cubic|pacing=on|pmtud=off|send_batch=150|max_conns=server_connections|tls_sigalgs=explicit|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	4	selected_saturation+plateau_sentinel	converged	converged	converged	20	10.669241	10.439692	10.831591	0.036732	1.072811	converged	p50_ci_width_0.0367_gt_0.0300;confirm_disabled;p50_ci_width_0.0367_gt_0.0300
xquicperf	connect	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	16	selected_saturation+plateau_sentinel	converged	converged	converged	20	8610.124587	8364.502587	9469.941920	0.128388	1.156911	converged	p50_ci_width_0.1284_gt_0.0500;p80_p20_1.1569_gt_1.1500;block_median_ratio_1.1322_gt_1.1000;confirm_disabled;p50_ci_width_0.1284_gt_0.0500;p80_p20_1.1569_gt_1.1500;block_median_ratio_1.1322_gt_1.1000
xquicperf	connect	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	connections_per_second	7	selected_saturation+plateau_sentinel	converged	converged	converged	20	3703.365929	3641.440038	3719.038805	0.020954	1.085485	converged	confirm_disabled
xquicperf	download	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	selected_saturation	converged	converged	converged	20	3.454895	3.437125	3.484349	0.013669	1.108698	converged	confirm_disabled
xquicperf	download	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	selected_saturation	converged	converged	converged	20	4.385594	4.150855	4.472287	0.073293	1.399567	converged	p50_ci_width_0.0733_gt_0.0300;p80_p20_1.3996_gt_1.1500;confirm_disabled;p50_ci_width_0.0733_gt_0.0300;p80_p20_1.3996_gt_1.1500
xquicperf	upload	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	1.759167	1.742587	1.776719	0.019402	1.044606	converged	outliers_1;confirm_disabled;outliers_1
xquicperf	upload	iouring	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	1.492219	1.330001	1.533072	0.136087	1.298937	converged	p50_ci_width_0.1361_gt_0.0300;p80_p20_1.2989_gt_1.1500;block_median_ratio_1.1527_gt_1.1000;confirm_disabled;p50_ci_width_0.1361_gt_0.0300;p80_p20_1.2989_gt_1.1500;block_median_ratio_1.1527_gt_1.1000
xquicperf	upload	syscall	loopback	publication	1	cc=cubic|pacing=on|sendmmsg=on|cid_len=12|qlog=off|tls_sigalgs=ssl_ctx_wrap|tls_verify=config_chain_preflight|udp_gso=common_cpp|udp_gro=on	cubic	throughput_gbps	3	selected_saturation+plateau_sentinel	converged	converged	converged	20	3.148530	3.121272	3.194572	0.023281	1.060613	converged	confirm_disabled
