binary	scenario	network	path_profile	tier	publication_eligible	status	reason	calibrated	workload_kind	selected_work_units	probe_work_units	target_duration_sec	calibration_duration_sec	timeout_sec	env_overrides
ngtcp2perf	zero_rtt_reqresp	syscall	loopback	capability	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
noqperf	bidi	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.375254	16	QUICPERF_BIDI_TEST_BYTES=67108864
noqperf	bidi	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.417550	16	QUICPERF_BIDI_TEST_BYTES=67108864
noqperf	close_reset_cleanup	iouring	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
noqperf	close_reset_cleanup	syscall	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
noqperf	connect	iouring	loopback	publication	1	ok	fixed_workload	0	fixed	1073741824	0	5.000000	0.000000	30	
noqperf	connect	syscall	loopback	publication	1	ok	fixed_workload	0	fixed	1073741824	0	5.000000	0.000000	30	
noqperf	datagram	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	operations	4096	1024	5.000000	1.070808	15	QUICPERF_SCENARIO_OPERATIONS=4096
noqperf	datagram	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	operations	4096	1024	5.000000	1.098805	15	QUICPERF_SCENARIO_OPERATIONS=4096
noqperf	download	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.239495	15	QUICPERF_TEST_BYTES=67108864
noqperf	download	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.246998	15	QUICPERF_TEST_BYTES=67108864
noqperf	flow_control	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;max_work_units	1	bytes	16777216	16777216	5.000000	1.125282	15	QUICPERF_FLOW_CONTROL_TEST_BYTES=16777216
noqperf	flow_control	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;max_work_units	1	bytes	16777216	16777216	5.000000	1.114356	15	QUICPERF_FLOW_CONTROL_TEST_BYTES=16777216
noqperf	idle_footprint	iouring	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	fixed	1073741824	0	5.000000	0.000000	30	
noqperf	idle_footprint	syscall	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	fixed	1073741824	0	5.000000	0.000000	30	
noqperf	loss_recovery	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.233812	15	QUICPERF_LOSS_RECOVERY_TEST_BYTES=67108864
noqperf	loss_recovery	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.224496	15	QUICPERF_LOSS_RECOVERY_TEST_BYTES=67108864
noqperf	multistream_download	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.232452	15	QUICPERF_MULTISTREAM_DOWNLOAD_TEST_BYTES=67108864
noqperf	multistream_download	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.305061	16	QUICPERF_MULTISTREAM_DOWNLOAD_TEST_BYTES=67108864
noqperf	multistream_upload	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.204534	15	QUICPERF_MULTISTREAM_UPLOAD_TEST_BYTES=67108864
noqperf	multistream_upload	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.301295	16	QUICPERF_MULTISTREAM_UPLOAD_TEST_BYTES=67108864
noqperf	reqresp	iouring	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
noqperf	reqresp	syscall	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
noqperf	resumed_connect	iouring	loopback	capability	0	ok	tier_smoke_no_calibration	0	fixed	1073741824	0	5.000000	0.000000	30	
noqperf	resumed_connect	syscall	loopback	capability	0	ok	tier_smoke_no_calibration	0	fixed	1073741824	0	5.000000	0.000000	30	
noqperf	small_payload_pps	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	operations	4096	1024	5.000000	1.165938	15	QUICPERF_SCENARIO_OPERATIONS=4096
noqperf	small_payload_pps	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	operations	4096	1024	5.000000	1.212480	15	QUICPERF_SCENARIO_OPERATIONS=4096
noqperf	stream_churn	iouring	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
noqperf	stream_churn	syscall	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
noqperf	upload	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.222199	15	QUICPERF_TEST_BYTES=67108864
noqperf	upload	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.242857	15	QUICPERF_TEST_BYTES=67108864
noqperf	zero_rtt_reqresp	iouring	loopback	capability	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
noqperf	zero_rtt_reqresp	syscall	loopback	capability	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
picoperf	bidi	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	0.274900	15	QUICPERF_BIDI_TEST_BYTES=67108864
picoperf	bidi	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.273575	16	QUICPERF_BIDI_TEST_BYTES=67108864
picoperf	close_reset_cleanup	iouring	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
picoperf	close_reset_cleanup	syscall	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
picoperf	connect	iouring	loopback	publication	1	ok	fixed_workload	0	fixed	1073741824	0	5.000000	0.000000	30	
picoperf	connect	syscall	loopback	publication	1	ok	fixed_workload	0	fixed	1073741824	0	5.000000	0.000000	30	
picoperf	datagram	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	operations	4096	1024	5.000000	1.069659	15	QUICPERF_SCENARIO_OPERATIONS=4096
picoperf	datagram	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	operations	4096	1024	5.000000	1.079384	15	QUICPERF_SCENARIO_OPERATIONS=4096
picoperf	download	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.175310	15	QUICPERF_TEST_BYTES=67108864
picoperf	download	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.136684	15	QUICPERF_TEST_BYTES=67108864
picoperf	flow_control	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;max_work_units	1	bytes	16777216	16777216	5.000000	1.084649	15	QUICPERF_FLOW_CONTROL_TEST_BYTES=16777216
picoperf	flow_control	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;max_work_units	1	bytes	16777216	16777216	5.000000	1.087673	15	QUICPERF_FLOW_CONTROL_TEST_BYTES=16777216
picoperf	idle_footprint	iouring	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	fixed	1073741824	0	5.000000	0.000000	30	
picoperf	idle_footprint	syscall	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	fixed	1073741824	0	5.000000	0.000000	30	
picoperf	loss_recovery	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.175112	15	QUICPERF_LOSS_RECOVERY_TEST_BYTES=67108864
picoperf	loss_recovery	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.153926	15	QUICPERF_LOSS_RECOVERY_TEST_BYTES=67108864
picoperf	multistream_download	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	0.163878	15	QUICPERF_MULTISTREAM_DOWNLOAD_TEST_BYTES=67108864
picoperf	multistream_download	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.143341	15	QUICPERF_MULTISTREAM_DOWNLOAD_TEST_BYTES=67108864
picoperf	multistream_upload	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	0.129634	15	QUICPERF_MULTISTREAM_UPLOAD_TEST_BYTES=67108864
picoperf	multistream_upload	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	0.644654	15	QUICPERF_MULTISTREAM_UPLOAD_TEST_BYTES=67108864
picoperf	reqresp	iouring	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
picoperf	reqresp	syscall	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
picoperf	resumed_connect	iouring	loopback	capability	0	ok	tier_smoke_no_calibration	0	fixed	1073741824	0	5.000000	0.000000	30	
picoperf	resumed_connect	syscall	loopback	capability	0	ok	tier_smoke_no_calibration	0	fixed	1073741824	0	5.000000	0.000000	30	
picoperf	small_payload_pps	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	operations	4096	1024	5.000000	0.078117	15	QUICPERF_SCENARIO_OPERATIONS=4096
picoperf	small_payload_pps	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	operations	4096	1024	5.000000	1.076308	15	QUICPERF_SCENARIO_OPERATIONS=4096
picoperf	stream_churn	iouring	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
picoperf	stream_churn	syscall	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
picoperf	upload	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.197628	15	QUICPERF_TEST_BYTES=67108864
picoperf	upload	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.146274	15	QUICPERF_TEST_BYTES=67108864
picoperf	zero_rtt_reqresp	iouring	loopback	capability	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
picoperf	zero_rtt_reqresp	syscall	loopback	capability	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
quicheperf	bidi	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	0.247212	15	QUICPERF_BIDI_TEST_BYTES=67108864
quicheperf	bidi	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	0.196084	15	QUICPERF_BIDI_TEST_BYTES=67108864
quicheperf	close_reset_cleanup	iouring	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
quicheperf	close_reset_cleanup	syscall	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
quicheperf	connect	iouring	loopback	publication	1	ok	fixed_workload	0	fixed	1073741824	0	5.000000	0.000000	30	
quicheperf	connect	syscall	loopback	publication	1	ok	fixed_workload	0	fixed	1073741824	0	5.000000	0.000000	30	
quicheperf	datagram	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	operations	4096	1024	5.000000	1.066736	15	QUICPERF_SCENARIO_OPERATIONS=4096
quicheperf	datagram	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	operations	4096	1024	5.000000	1.070697	15	QUICPERF_SCENARIO_OPERATIONS=4096
quicheperf	download	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.158073	15	QUICPERF_TEST_BYTES=67108864
quicheperf	download	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.135127	15	QUICPERF_TEST_BYTES=67108864
quicheperf	flow_control	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;max_work_units	1	bytes	16777216	16777216	5.000000	1.096903	15	QUICPERF_FLOW_CONTROL_TEST_BYTES=16777216
quicheperf	flow_control	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;max_work_units	1	bytes	16777216	16777216	5.000000	1.095223	15	QUICPERF_FLOW_CONTROL_TEST_BYTES=16777216
quicheperf	idle_footprint	iouring	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	fixed	1073741824	0	5.000000	0.000000	30	
quicheperf	idle_footprint	syscall	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	fixed	1073741824	0	5.000000	0.000000	30	
quicheperf	loss_recovery	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	0.228094	15	QUICPERF_LOSS_RECOVERY_TEST_BYTES=67108864
quicheperf	loss_recovery	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	0.233610	15	QUICPERF_LOSS_RECOVERY_TEST_BYTES=67108864
quicheperf	multistream_download	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	0.142333	15	QUICPERF_MULTISTREAM_DOWNLOAD_TEST_BYTES=67108864
quicheperf	multistream_download	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	0.128921	15	QUICPERF_MULTISTREAM_DOWNLOAD_TEST_BYTES=67108864
quicheperf	multistream_upload	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	0.158374	15	QUICPERF_MULTISTREAM_UPLOAD_TEST_BYTES=67108864
quicheperf	multistream_upload	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	0.152300	15	QUICPERF_MULTISTREAM_UPLOAD_TEST_BYTES=67108864
quicheperf	reqresp	iouring	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
quicheperf	reqresp	syscall	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
quicheperf	resumed_connect	iouring	loopback	capability	0	ok	tier_smoke_no_calibration	0	fixed	1073741824	0	5.000000	0.000000	30	
quicheperf	resumed_connect	syscall	loopback	capability	0	ok	tier_smoke_no_calibration	0	fixed	1073741824	0	5.000000	0.000000	30	
quicheperf	small_payload_pps	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	operations	4096	1024	5.000000	0.156963	15	QUICPERF_SCENARIO_OPERATIONS=4096
quicheperf	small_payload_pps	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	operations	4096	1024	5.000000	0.153565	15	QUICPERF_SCENARIO_OPERATIONS=4096
quicheperf	stream_churn	iouring	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
quicheperf	stream_churn	syscall	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
quicheperf	upload	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.137023	15	QUICPERF_TEST_BYTES=67108864
quicheperf	upload	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.137845	15	QUICPERF_TEST_BYTES=67108864
quicheperf	zero_rtt_reqresp	iouring	loopback	capability	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
quicheperf	zero_rtt_reqresp	syscall	loopback	capability	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
quiczigperf	bidi	iouring	loopback	publication	1	ok	inside_envelope;validated_scale	1	bytes	27040234	16777216	5.000000	3.106165	23	QUICPERF_BIDI_TEST_BYTES=27040234
quiczigperf	bidi	syscall	loopback	publication	1	ok	inside_envelope;validated_scale	1	bytes	26611291	16777216	5.000000	3.169085	23	QUICPERF_BIDI_TEST_BYTES=26611291
quiczigperf	close_reset_cleanup	iouring	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
quiczigperf	close_reset_cleanup	syscall	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
quiczigperf	connect	iouring	loopback	publication	1	ok	fixed_workload	0	fixed	1073741824	0	5.000000	0.000000	30	
quiczigperf	connect	syscall	loopback	publication	1	ok	fixed_workload	0	fixed	1073741824	0	5.000000	0.000000	30	
quiczigperf	datagram	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	operations	4096	1024	5.000000	1.071334	15	QUICPERF_SCENARIO_OPERATIONS=4096
quiczigperf	datagram	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	operations	4096	1024	5.000000	1.069962	15	QUICPERF_SCENARIO_OPERATIONS=4096
quiczigperf	download	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.126537	15	QUICPERF_TEST_BYTES=67108864
quiczigperf	download	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.176055	15	QUICPERF_TEST_BYTES=67108864
quiczigperf	flow_control	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;max_work_units	1	bytes	16777216	16777216	5.000000	1.206615	15	QUICPERF_FLOW_CONTROL_TEST_BYTES=16777216
quiczigperf	flow_control	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;max_work_units	1	bytes	16777216	16777216	5.000000	1.156851	15	QUICPERF_FLOW_CONTROL_TEST_BYTES=16777216
quiczigperf	idle_footprint	iouring	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	fixed	1073741824	0	5.000000	0.000000	30	
quiczigperf	idle_footprint	syscall	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	fixed	1073741824	0	5.000000	0.000000	30	
quiczigperf	loss_recovery	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.134851	15	QUICPERF_LOSS_RECOVERY_TEST_BYTES=67108864
quiczigperf	loss_recovery	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.131820	15	QUICPERF_LOSS_RECOVERY_TEST_BYTES=67108864
quiczigperf	multistream_download	iouring	loopback	publication	1	ok	inside_envelope;validated_scale	1	bytes	31734353	16777216	5.000000	2.658390	21	QUICPERF_MULTISTREAM_DOWNLOAD_TEST_BYTES=31734353
quiczigperf	multistream_download	syscall	loopback	publication	1	ok	inside_envelope;validated_scale	1	bytes	31038650	16777216	5.000000	3.218076	23	QUICPERF_MULTISTREAM_DOWNLOAD_TEST_BYTES=31038650
quiczigperf	multistream_upload	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.139909	15	QUICPERF_MULTISTREAM_UPLOAD_TEST_BYTES=67108864
quiczigperf	multistream_upload	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.190775	15	QUICPERF_MULTISTREAM_UPLOAD_TEST_BYTES=67108864
quiczigperf	reqresp	iouring	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
quiczigperf	reqresp	syscall	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
quiczigperf	resumed_connect	iouring	loopback	capability	0	ok	tier_smoke_no_calibration	0	fixed	1073741824	0	5.000000	0.000000	30	
quiczigperf	resumed_connect	syscall	loopback	capability	0	ok	tier_smoke_no_calibration	0	fixed	1073741824	0	5.000000	0.000000	30	
quiczigperf	small_payload_pps	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	operations	4096	1024	5.000000	2.512039	21	QUICPERF_SCENARIO_OPERATIONS=4096
quiczigperf	small_payload_pps	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	operations	4096	1024	5.000000	2.473833	20	QUICPERF_SCENARIO_OPERATIONS=4096
quiczigperf	stream_churn	iouring	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
quiczigperf	stream_churn	syscall	loopback	lifecycle	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
quiczigperf	upload	iouring	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.129097	15	QUICPERF_TEST_BYTES=67108864
quiczigperf	upload	syscall	loopback	publication	1	ok	too_fast_scaled_up;max_scale;validated_scale	1	bytes	67108864	16777216	5.000000	1.125139	15	QUICPERF_TEST_BYTES=67108864
quiczigperf	zero_rtt_reqresp	iouring	loopback	capability	0	ok	tier_smoke_no_calibration	0	operations	1024	0	5.000000	0.000000	30	
